1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
0,0,5.259412704,14.48117459,11.29706352,3.778238111,0,0,0,0.259412704,14.2594127,16,13.03765081,14,1.481174593,0,0,3.259412704,16,5.778238111,1.037650815,13.2594127,4,0,0,4.740587296,14.51882541,0.518825407,0,11.96234919,7,0,0,5.481174593,12.77823811,0,0.740587296,15.22176189,3.518825407,0,0,2.740587296,16,1.481174593,4.259412704,15,2.778238111,0,0,0.259412704,14.2594127,11.51882541,15.2594127,10.2594127,0,0,0,0,6,15,12,3,0,0,0
0,0,1.950853886,12.04914611,12.04914611,1.901707772,0,0,0,2.852561658,13.85256166,13.04914611,11.19658446,11,0,0,0,4.950853886,16,2.098292228,2,14.04914611,4.049146114,0,0,7.049146114,13.75426943,1.901707772,0,12,7,0,0,4.049146114,11.90170777,0,0,12,5.098292228,0,0,2.147438342,14,1,2,15,1.950853886,0,0,0.049146114,11.14743834,10.24573057,12.95085389,8.196584456,0,0,0,0,2.950853886,13,12,2.049146114,0,0,0
0,0,5,15,10.2417329,4.450397425,0.241732904,0,0,0,13.03306838,16,12,14,3.208664521,0,0,2.274801287,15.7582671,4.274801287,0,12.27480129,4.966931617,0,0,4.274801287,13.51653419,0,0,12.51653419,7.241732904,0,0,5.516534192,11.51653419,0,0.758267096,15.03306838,3.483465808,0,0,4.208664521,14.54960257,1.516534192,3.758267096,15,1.758267096,0,0,0.483465808,14.2417329,11.2417329,14.7582671,9.758267096,0,0,0,0,6,14.7582671,11.27480129,2.516534192,0,0,0
0,0,2.128569143,11.93571543,12.19285371,2.128569143,0,0,0,3,14.06428457,13.12856914,10.93571543,11.32142286,0,0,0,5.192853715,15.93571543,2,1.871430857,14,4,0,0,7,13.93571543,1.871430857,0,11.87143086,7.064284572,0,0,4.192853715,12,0,0,12.06428457,4.935715428,0,0,1.935715428,14.06428457,1.192853715,1.935715428,15,2,0,0,0,10.93571543,10.12856914,12.87143086,8.257138286,0,0,0,0,2.935715428,12.87143086,12.06428457,2,0,0,0
0,0,6.810570552,15.40528528,6.396476483,0.801761759,0,0,0,0,12.80176176,15.80176176,16,14.20704703,0,0,0,2.801761759,16,2.198238241,0.594714724,13,3.198238241,0,0,5.801761759,13.80176176,0,0,10.60352352,6.198238241,0,0,3.792952965,12.00880879,0,0,13,4.603523517,0,0,0.594714724,15.60352352,0,5.008808793,15,1.198238241,0,0,0,13.19823824,10,14.40528528,9.594714724,0,0,0,0,3.603523517,12.19823824,11.19823824,0.594714724,0,0,0
0,0,6.312222018,14.01583349,10,3,0,0,0,0,14,16,12.3280555,13.6719445,1.343888991,0,0,3.328055505,16,4.015833486,0.328055505,13.98416651,3.671944495,0,0,4.671944495,14.65611101,0,0,12.6719445,7.328055505,0,0,6,13.31222202,0,0.671944495,15.6719445,4.640277523,0,0,3.656111009,15.6719445,1.343888991,3.015833486,15.3280555,2.984166514,0,0,0.656111009,14.65611101,11,14.6719445,10.98416651,0,0,0,0,6.656111009,15.3280555,12.3280555,3.984166514,0,0,0
0,0,3.106214862,13.65932229,11.44689257,1.446892569,0,0,0,1.340677707,12.34067771,13.55310743,12.10621486,11.55310743,0,0,0,3.893785138,15.44689257,2.553107431,1.446892569,15.10621486,4,0,0,5.340677707,14,0.893785138,0,12,7.553107431,0,0,5.659322293,12,0,0.553107431,13.65932229,6.106214862,0,0,3.659322293,12.34067771,0.446892569,3.659322293,15.55310743,4.212429724,0,0,0,11.55310743,11.10621486,14.65932229,9.106214862,0,0,0,0,4.106214862,12.44689257,11.44689257,0.893785138,0,0,0
0,0,5.463746117,15.15458204,10.7729102,3.309164078,0,0,0,0,14,16,11.84541796,14.15458204,1.690835922,0,0,2.536253883,16,4.536253883,0,12.2270898,4,0,0,4.536253883,13.69083592,0,0,12.2270898,6.845417961,0,0,5.536253883,11.84541796,0,0.845417961,15.2270898,3.309164078,0,0,3,15.38167184,1.690835922,3.690835922,15,1.845417961,0,0,0.154582039,14.15458204,9.608761649,14.84541796,9.690835922,0,0,0,0,6.154582039,15,12,2.536253883,0,0,0
0,0,2.41052194,12.61578291,11.79473903,1.79473903,0,0,0,2.384217091,13.38421709,13.20526097,11.41052194,11.20526097,0,0,0,4.58947806,15.79473903,2.20526097,1.79473903,14.41052194,4,0,0,6.384217091,14,1.58947806,0,12,7.20526097,0,0,4.615782909,12,0,0.20526097,12.61578291,5.41052194,0,0,2.615782909,13.38421709,0.79473903,2.615782909,15.20526097,2.821043879,0,0,0,11.20526097,10.41052194,13.61578291,8.41052194,0,0,0,0,3.41052194,12.79473903,11.79473903,1.58947806,0,0,0
0,0,5.39809477,12.32038105,2.563048368,0,0,0,0,0,14.03885686,15,11.92228628,12.35923791,0,0,0,4.038856862,14.64076209,3,3,13.67961895,2.640762092,0,0,4.320381046,10.96114314,0,0,9.679618954,5.640762092,0,0,4.281524184,8.679618954,0,0,14.35923791,3,0,0,2.320381046,10.60190523,0,2.359237908,15.67961895,1.320381046,0,0,0,14,5.922286276,12.67961895,9.281524184,0,0,0,0,4.038856862,15.03885686,12,1.640762092,0,0,0
0,0,6.861802455,16,9.414592635,1,0,0,0,0,14.13819754,14.86180246,14.86180246,13.86180246,0,0,0,2.430901228,16,4.27639509,2.845493862,14.70729632,2.430901228,0,0,2.585407365,14.56909877,2.27639509,1.138197545,13.84549386,6,0,0,1.861802455,14.70729632,2.845493862,0.569098772,14.70729632,5.569098772,0,0,1.138197545,16,1.138197545,8.845493862,14.43090123,1,0,0,0,14.70729632,7.154506138,15,6.72360491,0,0,0,0,5.707296317,14.27639509,8.72360491,0,0,0,0
0,0,4.4781603,15,10.5218397,1.956320601,0,0,0,0,12.4344809,14.9563206,12.5218397,12.9563206,0.956320601,0,0,3,15.4781603,3.956320601,0.5218397,14.5655191,4,0,0,4.4781603,14,0,0,12.4781603,7.5218397,0,0,6.5218397,12,0,1,15.4781603,5.087358799,0,0,4.043679399,13.3908015,0.956320601,4.5218397,15.5218397,4.087358799,0,0,0,12.9563206,11.5218397,15.5218397,10,0,0,0,0,5.4781603,13.4344809,11.4781603,1.434480901,0,0,0
0,0,7.148109601,15.71603653,7.135853866,1.567926933,0,0,0,0,13.28396347,16,14.86414613,14.71603653,0.567926933,0,0,3,16,2.851890399,0,13,3.283963466,0,0,5.716036534,14,0,0,11.56792693,6.283963466,0,0,3.851890399,12.71603653,0,0.283963466,13.8518904,4.432073067,0,0,0.851890399,16,0.567926933,5.432073067,15,1.283963466,0,0,0,13.28396347,10.28396347,15,9.283963466,0,0,0,0,4.567926933,12.8518904,11.28396347,0.851890399,0,0,0
0,0,2,12.0602861,11.75885561,1.879427806,0,0,0,2.81914171,13.87942781,13.12057219,11.30143048,11,0,0,0,4.81914171,16,2.060286097,2.060286097,13.9397139,4,0,0,6.879427806,13.9397139,1.879427806,0,11.81914171,7,0,0,4.18085829,11.75885561,0,0,12.0602861,4.879427806,0,0,2.060286097,14,0.939713903,1.939713903,15,2,0,0,0,11.18085829,10,12.9397139,8.241144387,0,0,0,0,2.939713903,13,12,2.060286097,0,0,0
0,0,5,15,10.21632803,4.297968179,0.21632803,0,0,0,13.13468788,16,12,14,3.08164015,0,0,2.35101591,15.78367197,4.35101591,0,12.35101591,4.86531212,0,0,4.35101591,13.56734394,0,0,12.56734394,7.21632803,0,0,5.56734394,11.56734394,0,0.78367197,15.13468788,3.43265606,0,0,4.08164015,14.70203182,1.56734394,3.78367197,15,1.78367197,0,0,0.43265606,14.21632803,11.21632803,14.78367197,9.78367197,0,0,0,0,6,14.78367197,11.35101591,2.56734394,0,0,0
0,1,9.950960171,15,8.049039829,0.012259957,0,0,0,6.012259957,16,6.987740043,10.93870021,8.024519914,0,0,0,7.012259957,16,2.987740043,0.987740043,12.97548009,1.012259957,0,0,6.975480086,13.03677987,0.036779871,0,9.938700214,6.012259957,0,0,7.987740043,12.01225996,0.036779871,0,13.92644026,4.036779871,0,0,3.012259957,15.95096017,0,5.938700214,14.97548009,2.036779871,0,0,0,14.98774004,9,15.98774004,4.061299786,0,0,0,0,8.963220129,14.98774004,7.987740043,0.012259957,0,0,0
0,1,8.296191479,15,9.703808521,0.42595213,0,0,0,6.42595213,16,6.57404787,8.870239349,8.851904261,0,0,0,7.42595213,16,2.57404787,0.57404787,12.14809574,1.42595213,0,0,6.148095739,14.27785639,1.277856391,0,7.870239349,6.42595213,0,0,7.57404787,12.42595213,1.277856391,0,11.44428722,5.277856391,0,0,3.42595213,14.29619148,0,3.870239349,14.14809574,3.277856391,0,0,0,14.57404787,9,15.57404787,6.129760651,0,0,0,0,7.722143609,14.57404787,7.57404787,0.42595213,0,0,0
0,0,9.784792254,15.21520775,8.569584507,2,0,0,0,5.708753522,16,9.215207746,12.64562324,12.56958451,0,0,0,7.139169015,12.07603873,0.860830985,0.215207746,13.43041549,2.215207746,0,0,5.215207746,12.86083099,0.430415493,0,8.430415493,7.569584507,0,0,7.139169015,10.86083099,0,0,9.784792254,6.430415493,0,0,4.784792254,11.64562324,0,0,14,2.860830985,0,0,2,16,9.645623239,14.21520775,12,0,0,0,0,6.784792254,14.21520775,9.860830985,0.215207746,0,0,0
0,0,2,15,11,1,0,0,0,0,9,12,14,13,2,0,0,2,15,2,1,13,6,0,0,7,16,0,0,9,8,0,0,4,16,0,0,10,7,0,0,3,16,3,2,14,2,0,0,0,14,14,14,9,0,0,0,0,3,11,13,1,0,0,0
0,0,2,13,15,5,0,0,0,0,8,13,12,14,1,0,0,1,14,5,0,11,6,0,0,6,16,1,0,9,7,0,0,6,16,2,0,13,4,0,0,3,16,8,4,14,0,0,0,0,8,16,16,8,0,0,0,0,0,11,10,0,0,0,0
0,0,2,13,15,6,0,0,0,0,8,14,10,16,3,0,0,0,15,6,0,10,8,0,0,6,15,1,0,11,7,0,0,8,13,0,0,10,8,0,0,7,14,1,0,16,2,0,0,1,15,14,11,14,0,0,0,0,3,15,12,1,0,0,0
0,0,2,15,15,7,0,0,0,0,10,12,6,16,5,0,0,2,16,3,0,8,10,0,0,7,16,0,0,8,8,0,0,3,16,4,0,12,5,0,0,0,16,7,1,15,3,0,0,0,12,13,13,10,0,0,0,0,2,12,13,1,0,0,0
0,0,1.309388842,11.61877768,13.96408326,4.273472105,0,0,0,0,8.690611158,14.34530558,10.69061116,15.65469442,2.654694421,0,0,0.690611158,15.34530558,5.309388842,0,10.34530558,7.309388842,0,0,5.654694421,14.30938884,0.654694421,0,9.964083263,7.345305579,0,0,8,12.65469442,0,0,8.964083263,7.654694421,0,0,6.654694421,14,0.654694421,0,14.96408326,2.690611158,0,0,0.654694421,15,12.61877768,9.618777684,14.34530558,0.345305579,0,0,0,2.654694421,13.61877768,12.34530558,1.690611158,0,0,0
0,0,2.17971156,13.08985578,15,6.17971156,0.08985578,0,0,0,8.539134679,14,10.17971156,15.91014422,3.359423119,0,0,0.26956734,15,5.550721101,0,9.91014422,7.91014422,0,0,6,14.73043266,0.91014422,0,10.73043266,7.08985578,0,0,8,12.82028844,0,0,9.91014422,8,0,0,7.08985578,13.82028844,0.91014422,0,15.82028844,2.26956734,0,0,1.17971156,15.08985578,13.5507211,11.26956734,13.73043266,0,0,0,0,3.26956734,14.91014422,11.91014422,0.91014422,0,0,0
0,0,2.491471639,14.47441492,15,5.017056721,0,0,0,0,9.474414918,13.50852836,10,16,2.508528361,0,0,2.948829837,15.49147164,6,0,10.98294328,8,0,0,7.965886558,15.49147164,1.982943279,0,11,8.474414918,0,0,8.982943279,14.47441492,0.491471639,0,11.47441492,8,0,0,5.525585082,14.98294328,2.474414918,1.474414918,15.50852836,2.982943279,0,0,0.508528361,13.52558508,12.52558508,12.47441492,14.49147164,0,0,0,0,3,15,13.96588656,2.474414918,0,0,0
0,0,2,14.7950628,11.0683124,1.068312399,0,0,0,0.204937198,9.341561996,12.0683124,13.7950628,12.8633752,1.863375202,0,0,2.204937198,15.0683124,2,1.068312399,13.0683124,5.863375202,0,0,7,15.8633752,0.136624798,0,9.204937198,7.931687601,0,0,4,15.7267504,0,0,10.1366248,6.863375202,0,0,2.931687601,15.8633752,2.863375202,2,14.0683124,2,0,0,0,13.7950628,13.7267504,13.9316876,8.931687601,0,0,0,0,3,11.1366248,12.9316876,1.068312399,0,0,0
0,0,2,13.82856904,15,6.414284519,0,0,0,0,8.828569038,13.17143096,8.342861924,16,3.828569038,0,0,0.828569038,15.41428452,4.757146443,0,9.171430962,8.828569038,0,0,6.414284519,15.41428452,0.585715481,0,9.757146443,7.414284519,0,0,5.928577405,14.24285356,1.657138076,0,10.82856904,6.757146443,0,0,4.100008368,14.82856904,3.485707113,0.414284519,15.58571548,2.414284519,0,0,0.585715481,13.75714644,13.58571548,11.82856904,12.34286192,0,0,0,0,2.585715481,13.75714644,12.41428452,1,0,0,0
0,0,2.32378635,14.02864095,12.2951454,2.61893175,0,0,0,0.32378635,10.61893175,13.2951454,14,13.97135905,2.97135905,0,0,3.2951454,15.32378635,4.266504451,0.67621365,13,6.6475727,0,0,7.32378635,16,0,0,9,8,0,0,4.97135905,16,0,0,9.67621365,7.32378635,0,0,3.6475727,16,2.02864095,2.32378635,14.32378635,2,0,0,0.6475727,14,14.32378635,14.32378635,9,0,0,0,0,3.32378635,11.97135905,11.7048546,1,0,0,0
0,0,2.465501841,11.8362454,15.23275092,6.862007364,0,0,0,0.698252762,9.862007364,13.69825276,12.46550184,14.46550184,1.232750921,0,0,1.698252762,14.46550184,5.232750921,0,11.23275092,5.534498159,0,0,5.534498159,15.06899632,0.767249079,0,9.698252762,6.767249079,0,0,5.767249079,15.06899632,1.534498159,0,12.76724908,3.767249079,0,0,3.232750921,16,7.534498159,4.465501841,14,0,0,0,0,8.931003682,16,16,7.767249079,0,0,0,0,0.931003682,11.23275092,9.534498159,0,0,0,0
0,0,2.976966459,13.48848323,15,6.976966459,0.488483229,0,0,0,10.93089938,14,10.97696646,15.51151677,4.953932918,0,0,1.465449688,15,3.557583853,0,9.511516771,7.511516771,0,0,6,13.53455031,0.511516771,0,9.534550312,7.488483229,0,0,8,12.02303354,0,0,9.511516771,8,0,0,7.488483229,13.02303354,0.511516771,0,15.02303354,3.465449688,0,0,1.976966459,15.48848323,11.55758385,12.46544969,12.53455031,0,0,0,0,4.465449688,14.51151677,11.51151677,0.511516771,0,0,0
0,0,2.590694071,13,15,5,0,0,0,0,8.984490119,13.59069407,12,14.39379605,1.196898024,0,0,1.787592095,14.39379605,4.803101976,0,11.7875921,5.606203952,0,0,6,16,1,0,9.393796048,7.196898024,0,0,6.393796048,16,1.803101976,0.196898024,13.19689802,4.393796048,0,0,3.196898024,16,8,4.393796048,14.39379605,1.181388143,0,0,0,9.181388143,16,16,8.393796048,0,0,0,0,1.378286166,11.7875921,10.7875921,0,0,0,0
0,0,2.827722442,13.49663346,15.16554449,7.655444883,0.331088977,0,0,0,8.99326693,14,9.834455512,16,2.834455512,0,0,0.331088977,15.16554449,6,0,9.834455512,7.834455512,0,0,5.668911023,15.16554449,1,0,10.50336654,7.165544488,0,0,7.668911023,13.49663346,0,0,10.33108898,8,0,0,6.668911023,14.33108898,1.496633465,0.331088977,16,2.496633465,0,0,0.834455512,15,14.33108898,11.82772244,13.83445551,0,0,0,0,3.827722442,14.66891102,11.66891102,1.165544488,0,0,0
0,0,2,13.48898493,14.02203015,4.022030149,0,0,0,0,8.244492463,12.75550754,12.48898493,13.75550754,1.244492463,0,0,1.244492463,14.24449246,4.266522612,0.244492463,11.48898493,6,0,0,6.244492463,16,0.755507537,0,9,7.244492463,0,0,5.511015074,16,1.511015074,0,12.26652261,4.733477388,0,0,3,16,6.777537686,3.511015074,14,0.488984926,0,0,0,9.466954777,15.51101507,15.51101507,8.244492463,0,0,0,0,0.733477388,11,10.73347739,0.244492463,0,0,0
0,0,3.145933577,11.42703321,13.71890037,3.145933577,0,0,0,3,14.57296679,14.14593358,10.42703321,13.86483394,0,0,0,6.718900366,15.42703321,2,0.854066423,14,4,0,0,7,13.42703321,0.854066423,0,10.85406642,7.572966789,0,0,5.718900366,12,0,0,12.57296679,4.427033211,0,0,1.427033211,14.57296679,2.718900366,1.427033211,15,2,0,0,0,10.42703321,11.14593358,11.85406642,10.29186715,0,0,0,0,2.427033211,11.85406642,12.57296679,2,0,0,0
0,0,2.154908266,15,11.15490827,1,0,0,0,0,9.309816533,12.30981653,13.0705504,12.69018347,1.690183467,0,0,1.690183467,15,1.845091734,0.845091734,13,5.225458668,0,0,6.690183467,15.69018347,0,0,9,7.535275201,0,0,4.154908266,15.38036693,0,0,10.15490827,6.225458668,0,0,2.535275201,16,2.690183467,2,14.15490827,2,0,0,0,14,13.84509173,14,9.464724799,0,0,0,0,2.845091734,11.4647248,12.22545867,1,0,0,0
0,0,2.561903514,12.43809649,15,6,0,0,0,0.561903514,11.37142109,15.12380703,12.24761406,16,4.123807029,0,0,3.371421087,15.56190351,7.685710543,0,11.68571054,8,0,0,7.123807029,15.56190351,0.438096486,0,9.876192971,7.561903514,0,0,7.438096486,14.68571054,0,0,9.438096486,8,0,0,5.876192971,15.12380703,0.438096486,1.685710543,15.43809649,2,0,0,1.561903514,14.43809649,14.56190351,13.24761406,11.19048243,0,0,0,0,3.561903514,14.43809649,10.31428946,1,0,0,0
0,0,2,13.5027751,15,5.502775101,0,0,0,0,8.502775101,12.74861245,10.4916747,14.5027751,2.005550201,0,0,1.25138755,14.5027751,4.497224899,0,10.24583735,7.005550201,0,0,6.25138755,16,0.74861245,0,8.74861245,7.25138755,0,0,5.245837349,16,2.502775101,0,12.74861245,4.25138755,0,0,2.245837349,16,7.74861245,3.245837349,14.25138755,0.754162651,0,0,0,9.005550201,15.24583735,15.24583735,8.502775101,0,0,0,0,0.502775101,11.25138755,10.75416265,0.25138755,0,0,0
0,0,2,12.45384846,14.45384846,3.269242312,0,0,0,0,10.73075769,15.09230308,11.09230308,13.81539385,1.361545387,0,0,0.546151538,15.54615154,5.453848462,0,12.73075769,5.81539385,0,0,4.361545387,15.54615154,2.092303075,0,11,7,0,0,6.907696925,12.45384846,0,0,11.09230308,6.361545387,0,0,5.361545387,15.09230308,2.092303075,1.092303075,15.45384846,4.730757688,0,0,0.453848462,15,12.90769692,12.63845461,13.45384846,0.546151538,0,0,0,3.546151538,15,12.54615154,1.546151538,0,0,0
0,0,3.272672047,14.27267205,15.63633602,11.36336023,1.272672047,0,0,0,13.09068819,12.36366398,10.72732795,14.63633602,6.090688188,0,0,1.636336023,15.27267205,5,0,9.727327953,9.181680117,0,0,2.181983859,15.36366398,4.181680117,0,8.363663977,8.90900807,0,0,2.818319883,16,5.181680117,0,13,5.272672047,0,0,2.363663977,16,9.272672047,4,15.27267205,0,0,0,0,9.272672047,16,16,8,0,0,0,0,1.272672047,12.90900807,11.27267205,1.272672047,0,0,0
0,0,2.666788066,15.66678807,15,4.999635802,0,0,0,0,10.66678807,12.66678807,8.667152264,16,2.999635802,0,0,4.667152264,16,5.000364198,0,10.66715226,8.666423868,0,0,9.000364198,16,2.000364198,0,10.0003642,9.333576132,0,0,7.667516462,16,1.999635802,0,12.66678807,7.000364198,0,0,2.667152264,16,4.999635802,2.333576132,15,3.666788066,0,0,0,12,11.66642387,13.66678807,13.33394033,0,0,0,0,2.666788066,14.0003642,15.0003642,3.000364198,0,0,0
0,0,4.544114102,13.17645641,12.27942949,3.455885898,0,0,0,1.367657695,14.4558859,15.5441141,11.0882282,14.9117718,1.088228203,0,0,5.279429492,15.5441141,3.632342305,0,13.4558859,4,0,0,5.911771797,13.5441141,0,0,11.6323423,7.455885898,0,0,6.455885898,12,0,0.544114102,14.6323423,3.455885898,0,0,2.088228203,15.5441141,2.911771797,2.632342305,15,2,0,0,0,12.17645641,11.4558859,13.17645641,10.9117718,0,0,0,0,4.176456407,13.17645641,12.4558859,2.544114102,0,0,0
0,0,5.295715344,13.72762046,16,12.0233358,0.86381023,0,0,0,13.43190511,11.72762046,6.159525574,14.86381023,2.568094885,0,0,3.704284656,14.29571534,3.159525574,0,10.70428466,5.295715344,0,0,4,13.72762046,0.431905115,0,8,8,0,0,6,13.72762046,0,0,10.86381023,7.431905115,0,0,3.86381023,15.43190511,1.727620459,2,16,3.86381023,0,0,0,15.56809489,14.29571534,15.43190511,11.86381023,0,0,0,0,6.86381023,14.13618977,10,0.86381023,0,0,0
0,0,2.175600459,13.08780023,15,6.175600459,0.08780023,0,0,0,8.526801378,14,10.17560046,15.91219977,3.351200919,0,0,0.263400689,15,5.560998852,0,9.91219977,7.91219977,0,0,6,14.73659931,0.91219977,0,10.73659931,7.08780023,0,0,8,12.82439954,0,0,9.91219977,8,0,0,7.08780023,13.82439954,0.91219977,0,15.82439954,2.263400689,0,0,1.175600459,15.08780023,13.56099885,11.26340069,13.73659931,0,0,0,0,3.263400689,14.91219977,11.91219977,0.91219977,0,0,0
0,0,1.584161561,12.16832312,15.20791922,6.455434535,0.415838439,0,0,0,6.960403903,13.41583844,11.58416156,14.41583844,1.623757658,0,0,1,14,5.623757658,0,11.41583844,6.207919219,0,0,6.207919219,15.79208078,1,0,10.0395961,6.792080781,0,0,5.584161561,15.79208078,1.584161561,0,13.41583844,4.207919219,0,0,2.584161561,15.16832312,7.168323123,5.039596097,14.20791922,0,0,0,0,7.376242342,16,16,8.207919219,0,0,0,0,0,10.58416156,10.83167688,0.415838439,0,0,0
0,0,2,14.3070656,15,6.307065601,0,0,0,0,9.307065601,12.3464672,8.078803197,15.3070656,3.614131202,0,0,1.653532801,15.3070656,3.692934399,0,9.039401598,8.614131202,0,0,6.653532801,16,0.346467199,0,8.346467199,7.653532801,0,0,4.039401598,16,3.307065601,0,12.3464672,4.653532801,0,0,1.039401598,16,7.346467199,2.039401598,14.6535328,1.960598402,0,0,0,10.6141312,14.0394016,14.0394016,9.307065601,0,0,0,0,1.307065601,11.6535328,11.9605984,0.653532801,0,0,0
0,0,3.445324411,13.96354961,13.07290079,7.445324411,0.481774804,0,0,0,8.963549607,14.96354961,10.96354961,15.03645039,4.927099215,0,0,0,15,4.072900785,0,10,8,0,0,4.072900785,13.55467559,0.518225196,0,11,7.481774804,0,0,6.072900785,11.55467559,0,0,10.96354961,6.554675589,0,0,7.481774804,12.07290079,0.518225196,1.445324411,15.5182252,1.518225196,0,0,1.481774804,15,13.03645039,12.44532441,11.59112598,0,0,0,0,4.445324411,14.5182252,10.55467559,1,0,0,0
0,0,2.374811161,12.0629721,15.18740558,6.499244645,0,0,0,0.562216742,9.499244645,13.56221674,12.37481116,14.37481116,1.187405581,0,0,1.562216742,14.37481116,5.187405581,0,11.18740558,5.625188839,0,0,5.625188839,15.25037768,0.812594419,0,9.562216742,6.812594419,0,0,5.812594419,15.25037768,1.625188839,0,12.81259442,3.812594419,0,0,3.187405581,16,7.625188839,4.374811161,14,0,0,0,0,8.749622322,16,16,7.812594419,0,0,0,0,0.749622322,11.18740558,9.625188839,0,0,0,0
0,0,2.236385083,12.76361492,15,6,0,0,0,0.236385083,9.418310499,14.47277017,10.94554033,16,3.472770166,0,0,1.418310499,15.23638508,6.70915525,0,10.70915525,8,0,0,6.472770166,15.23638508,0.763614917,0,10.52722983,7.236385083,0,0,7.763614917,13.70915525,0,0,9.763614917,8,0,0,6.527229834,14.47277017,0.763614917,0.70915525,15.76361492,2,0,0,1.236385083,14.76361492,14.23638508,11.94554033,12.81807458,0,0,0,0,3.236385083,14.76361492,11.29084475,1,0,0,0
0,0,2.596810269,14.79043081,15,4.806379461,0,0,0,0,9.790430808,13.40318973,10,16,2.403189731,0,0,3.580861616,15.59681027,6,0,11.19362054,8,0,0,8.387241077,15.59681027,2.193620539,0,11,8.790430808,0,0,9.193620539,14.79043081,0.596810269,0,11.79043081,8,0,0,5.209569192,15.19362054,2.790430808,1.790430808,15.40318973,3.193620539,0,0,0.403189731,13.20956919,12.20956919,12.79043081,14.59681027,0,0,0,0,3,15,14.38724108,2.790430808,0,0,0
0,0,2,14.04521876,15,6.52260938,0,0,0,0,9.045218761,12.95478124,7.909562478,16,4.045218761,0,0,1.045218761,15.52260938,4.432171859,0,8.954781239,9.045218761,0,0,6.52260938,15.52260938,0.47739062,0,9.432171859,7.52260938,0,0,5.386953098,14.56782814,2.090437522,0,11.04521876,6.432171859,0,0,3.341734337,15.04521876,4.135656282,0.52260938,15.47739062,2.52260938,0,0,0.47739062,13.43217186,13.47739062,12.04521876,11.90956248,0,0,0,0,2.47739062,13.43217186,12.52260938,1,0,0,0
0,0,2,14.57848124,11.84303751,1.843037515,0,0,0,0,8.789240621,12.21075938,13.57848124,13.21075938,1.789240621,0,0,1.789240621,14.78924062,2.632278136,0.789240621,12.57848124,6,0,0,6.789240621,16,0.210759379,0,9,7.789240621,0,0,4.421518757,16,0.421518757,0,10.63227814,6.367721864,0,0,3,16,4.053796893,2.421518757,14,1.578481243,0,0,0,12.73544373,14.42151876,14.42151876,8.789240621,0,0,0,0,2.367721864,11,12.36772186,0.789240621,0,0,0
0,0,2,14.33304436,12.33391127,2.33391127,0,0,0,0,8.666522182,12.33347782,13.33304436,13.33347782,1.666522182,0,0,1.666522182,14.66652218,3.000433453,0.666522182,12.33304436,6,0,0,6.666522182,16,0.333477818,0,9,7.666522182,0,0,4.666955635,16,0.666955635,0,11.00043345,5.999566547,0,0,3,16,4.667389088,2.666955635,14,1.333044365,0,0,0,11.99913309,14.66695564,14.66695564,8.666522182,0,0,0,0,1.999566547,11,11.99956655,0.666522182,0,0,0
0,0,2,13.57325743,13.85348514,3.853485137,0,0,0,0,8.286628716,12.71337128,12.57325743,13.71337128,1.286628716,0,0,1.286628716,14.28662872,4.140113853,0.286628716,11.57325743,6,0,0,6.286628716,16,0.713371284,0,9,7.286628716,0,0,5.426742568,16,1.426742568,0,12.14011385,4.859886147,0,0,3,16,6.566856421,3.426742568,14,0.573257432,0,0,0,9.719772295,15.42674257,15.42674257,8.286628716,0,0,0,0,0.859886147,11,10.85988615,0.286628716,0,0,0
0,0,3.612129999,11.193935,14.418195,3.612129999,0,0,0,3,14.806065,14.61213,10.193935,15.030325,0,0,0,7.418194998,15.193935,2,0.387870001,14,4,0,0,7,13.193935,0.387870001,0,10.38787,7.806064999,0,0,6.418194998,12,0,0,12.806065,4.193935001,0,0,1.193935001,14.806065,3.418194998,1.193935001,15,2,0,0,0,10.193935,11.61213,11.38787,11.22426,0,0,0,0,2.193935001,11.38787,12.806065,2,0,0,0
0,0,1.449325805,11.89865161,14.17398871,4.623314513,0,0,0,0,8.550674195,14.2753371,10.55067419,15.7246629,2.724662903,0,0,0.550674195,15.2753371,5.449325805,0,10.2753371,7.449325805,0,0,5.724662903,14.44932581,0.724662903,0,10.17398871,7.275337097,0,0,8,12.7246629,0,0,9.173988708,7.724662903,0,0,6.724662903,14,0.724662903,0,15.17398871,2.550674195,0,0,0.724662903,15,12.89865161,9.89865161,14.2753371,0.275337097,0,0,0,2.724662903,13.89865161,12.2753371,1.550674195,0,0,0
0,0,2.459306836,13.83722734,14.45930684,2.377920508,0,0,0,0,12.08138633,14.62207949,11.08138633,13.83722734,0.918613672,0,0,3.296534181,16,5.459306836,0,13.62207949,5.837227345,0,0,6.215147853,16,3,0,11,8.377920508,0,0,7.837227345,13.83722734,0.459306836,0,12.45930684,6.377920508,0,0,4,16,3.459306836,2.459306836,15,5.622079492,0,0,0,13.62207949,11.54069316,14,13.91861367,0.540693164,0,0,0,3.540693164,15,14.37792051,2.918613672,0,0,0
