1,2,3,4,5,6,7,8,9,10,11
11.92458392,1.025138693,12.15083216,0.086494278,0.990221048,0.993011443,11.97486131,11.97486131,12.02513869,1,0
11.68553444,1,11.68553444,0.085515724,1,1,11.68553444,11.68553444,11.68553444,1,0
11.6080196,1,11.6080196,0.086135843,1,1,11.6080196,11.6080196,11.6080196,1,0
11.83236823,1,11.83236823,0.084341054,1,1,11.83236823,11.83236823,11.83236823,1,0
13,5,65,0.385,0.123,0.538,8,8,35,1,0
13,5,65,0.385,0.323,0.554,5.25,21,36,4,0
12,4,48,0.333,0.292,1,2,14,48,7,0
12.33142398,4.331423983,53.63420771,0.350234047,0.302274143,0.852184904,3.077127945,16.31996788,44.0229122,6.005728051,0
12.98494455,5.003763864,64.9585975,0.38606141,0.323316165,0.553868265,5.250940966,21.00376386,35.96988909,4,0
12.09849477,5.601003487,66.50250872,0.479658049,0.273116711,0.56782308,4.144153585,17.99498257,37.80301046,4.90150523,0
13,5,65,0.385,0.194602299,0.543728184,7.015468395,12.65414941,35.35801149,2.074034479,0
12.33476241,5.443491727,64.77825414,0.484896511,0.125217459,0.50473812,8.110872932,8.110872932,32.78254137,1,0
12.55589961,5.296066924,65.74016731,0.43163054,0.298426445,0.560809539,4.705236861,19.51966538,36.88820077,4.444100385,0
12.10467611,5.596882591,66.49220648,0.479009008,0.133147004,0.55650336,6.081022472,8.895323886,37.08908907,2.790647772,0
12.34343163,5.43771225,66.09428062,0.453939679,0.286669883,0.564067382,4.44460946,18.81143875,37.31313675,4.656568375,0
12.58359714,5.277601905,65.69400476,0.4287223,0.127719232,0.546605659,7.107509875,8.416402858,35.97160667,1.832805716,0
12.54814934,5.516400756,65.83915123,0.500028268,0.121708998,0.532255042,7.741799622,8,35,1.064550095,0
12.75528618,5.163142544,65.40785636,0.410694951,0.125773423,0.543057419,7.47549672,8.244713816,35.57099891,1.489427633,0
12.52537908,5.47462092,65.47462092,0.494501827,0.31052425,0.55128788,4.990992583,20.25416713,36.06780299,4.203408966,0
13,5,65,0.385,0.169411206,0.541712896,7.361845924,11.01672836,35.23205603,1.696168083,0
12.47503602,4.475036021,56.07561236,0.357701873,0.306726117,0.788133935,3.543867068,17.32525215,42.29956775,5.574891937,0
12.15310378,5.56459748,66.4114937,0.473924103,0.276138409,0.566985742,4.211140637,18.1770126,37.69379244,4.84689622,0
13.23714509,4.920951637,64.92095164,0.374328471,0.309798923,0.552181888,5.230237909,20.13046801,35.84190327,3.841903275,0
13,5,65,0.385,0.144387,0.53971096,7.705928746,9.39015502,35.106935,1.320805005,0
13,5,65,0.385,0.268082662,0.549606613,6.005113394,17.43037305,35.72541331,3.176239934,0
12.67376966,4.673769661,59.45408423,0.368036022,0.312886859,0.699498731,4.189751398,18.71638763,39.91476407,4.978691018,0
12.26848769,4.268487695,52.56429081,0.34696136,0.300323119,0.880254488,2.872585008,15.87941386,44.77814766,6.194536916,0
12.69070182,4.690701816,59.74193087,0.368916494,0.313411756,0.69194699,4.244780902,18.83491271,39.71157821,4.927894552,0
12.2628675,5.491421667,66.22855417,0.462398913,0.282212002,0.565302698,4.345784132,18.54289166,37.474265,4.737132501,0
12.94310236,4,51.77240945,0.313430626,0.25993452,0.889421248,2.707326772,13.05689764,44.69914173,5.821122046,0
12.45850243,5.360998381,65.90249595,0.441857245,0.129136972,0.54919095,6.839390205,8.541497572,36.26349433,2.082995143,0
12.37855328,5.414297814,66.03574454,0.450251906,0.288613281,0.56352885,4.487692021,18.92851093,37.24289344,4.621446722,0
12.16238353,5.209404119,62.69655469,0.444051961,0.340589946,0.546670856,5.30235103,21.20940412,34.32476705,4,0
13,5,65,0.385,0.309135985,0.552890879,5.440630207,20.09883902,35.93067992,3.792039774,0
11.01679121,4.65547253,49.96641759,0.442463912,0.32968967,0.842358857,3.147076927,16.62189012,41.4452747,6.016791205,0
13,5,65,0.385,0.13301299,0.538801039,7.862321383,8.650844372,35.05006495,1.150194855,0
12.53147037,4.53147037,57.0349963,0.360636459,0.308475581,0.762964215,3.727278704,17.72029259,41.62235555,5.405588889,0
13.17807039,4.940643202,64.9406432,0.376986832,0.124958774,0.537584502,7.821929606,8.118713596,34.9406432,1.059356798,0
12.96108721,4.961087215,64.33848265,0.382976535,0.321793704,0.571355102,5.123533449,20.7276105,36.46695342,4.116738355,0
12.88243751,4.882437513,63.00143772,0.378886751,0.319355563,0.606432869,4.867921917,20.17706259,37.41074985,4.352687461,0
12.49783129,4.497831289,56.46313192,0.358887227,0.30743277,0.777967245,3.61795169,17.48481902,42.02602453,5.506506132,0
13.33474409,4,53.33897637,0.30530406,0.246618701,0.843501255,3.001058069,12.66525591,43.32839568,5.331569885,0
11.86627346,5.283431635,61.88225201,0.464927721,0.346808257,0.544079893,5.320857909,21.28343164,33.73254692,4,0
12.25445804,5.497027972,66.24256993,0.463281906,0.131449476,0.553407867,6.402055069,8.745541959,36.7395979,2.491083917,0
12.38129939,5.412467075,66.03116769,0.449963564,0.288765233,0.563486743,4.491060581,18.93766462,37.23740123,4.618700613,0
12.98517722,5.009881855,64.99505907,0.387225888,0.123049409,0.537258861,8.002470464,8.002470464,34.95059073,1,0
12.82485925,4.824859252,62.02260728,0.375892681,0.317570637,0.632112774,4.680792569,19.77401476,38.10168898,4.525422244,0
13,5,65,0.385,0.318452141,0.553636171,5.312533063,20.70438916,35.9772607,3.931782113,0
12.61208012,5.096979969,63.93322034,0.412348351,0.331146317,0.550605701,5.274244992,21.09697997,35.22416025,4,0
12.9596167,4.959616703,64.31348395,0.382900069,0.321748118,0.572010951,5.118754284,20.71731692,36.48459957,4.121149892,0
12.03264074,5.241839815,62.33976204,0.453198828,0.191682507,0.533405044,7.395400464,11.3857574,33.3071213,1.725519444,0
13.13589166,4.954702779,64.95470278,0.378884875,0.124494808,0.537682919,7.864108337,8.090594442,34.95470278,1.045297221,0
12.30657938,5.462280412,66.15570103,0.457809165,0.130858767,0.552330693,6.513768476,8.693420618,36.61798144,2.386841235,0
12.98056475,5.022211715,65.03609404,0.38994766,0.122944471,0.537752895,7.988894142,8,35,1.002776464,0
101,99,9999,0.98,0.14,0.778,2.02,1398,7780,691,0
97.12206071,101.4237121,9840.489232,1.046894453,0.29075489,0.697048017,3.100975576,2836.715476,6872.562207,854.3581925,0
94.9020718,102.8112051,9749.747185,1.085189261,0.377056959,0.650705749,3.719797486,3660.331363,6353.084801,947.8752255,0
98.12494938,109.4585175,10049.04255,1.394923972,0.140083335,0.762333058,2.100834757,1405.916806,7643.205925,678.9164539,0
99.996554,101.78735,10131.0089,1.025433805,0.153825256,0.760941418,3.511232244,1587.874281,7671.739326,661.7885721,0
95.18337676,115.1572868,10764.2091,1.243363774,0.220140142,0.679117405,10.66414842,2498.634375,7152.450982,521.6716346,0
98.69381881,96.69381881,9551.60085,0.979615636,0.345634489,0.825661078,2.638825285,3153.772609,7852.260344,1057.298445,0
96.4749986,114.6699123,10287.51074,1.407780225,0.143603242,0.739369895,2.242060254,1486.907898,7484.869353,677.1736068,0
98.01102508,96.01102508,9419.138865,0.979501838,0.406516931,0.839772148,2.822041604,3673.606241,7873.654548,1165.74885,0
94.98569779,119.8273058,10382.46745,1.548574311,0.144789167,0.726655679,2.315146312,1516.169901,7387.733845,672.6229655,0
100.9102596,99.24927893,10010.80585,0.984063247,0.141236424,0.776474413,2.153364228,1414.980881,7770.318006,688.3875568,0
96.47332987,101.8291688,9813.972358,1.05808506,0.315974301,0.683505761,3.2818093,3077.39462,6720.759189,881.6859794,0
100.946811,98.94681105,9988.681343,0.979991135,0.144742682,0.779099238,2.034272369,1438.494523,7781.666587,699.4481788,0
96.21815748,101.9886516,9803.542187,1.062486784,0.325894128,0.678179037,3.352938604,3172.063576,6661.048849,892.4351163,0
96.61740616,101.7391211,9819.861477,1.055599744,0.310373335,0.686513354,3.241648032,3023.942314,6754.473042,875.6167654,0
98.75071866,100.4058008,9907.060625,1.018800103,0.227440812,0.731046252,2.646987175,2232.483379,7253.668165,785.7509766,0
99.44477979,103.3200561,10203.59786,1.050416915,0.161427478,0.751561256,4.331230034,1692.282224,7612.20902,645.7258117,0
100.851047,99.09309561,9992.911547,0.982569439,0.145790547,0.774890607,2.061520641,1453.261553,7745.145004,697.274644,0
98.1059549,96.1059549,9437.55525,0.979517659,0.398052355,0.837810265,2.79656877,3601.333006,7870.68008,1150.670831,0
98.28874984,100.6945314,9888.17765,1.026769065,0.24539985,0.721402653,2.775760983,2403.87381,7145.567462,805.2114131,0
97.62985659,108.3615095,10442.36109,1.132592604,0.186433087,0.720707562,7.028407569,2035.706025,7416.398972,592.8913807,0
99.36116436,97.36116436,9681.065887,0.979726861,0.286129511,0.81186927,2.459754229,2645.700197,7831.350183,951.3017268,0
100.5023144,100.3824601,10064.47331,1.0025341,0.146857002,0.769539344,2.759616165,1492.173183,7726.305249,676.5118179,0
36,96,3456,2.667,0.096,0.207,7.7,331,717,43,0
32,106,3392,3.313,0.198,0.395,4.56,671,1341,147,0
31,105,3255,3.387,0.242,0.456,4.89,787,1485,161,0
31,105,3255,3.387,0.224,0.417,5.35,728,1358,136,0
35.52356783,96.85757791,3436.847427,2.735606233,0.108196664,0.227010151,7.47607688,368.8287143,778.0786042,51.86163837,0
38.16467259,96.20904941,3565.698716,2.696170113,0.156660431,0.316672395,5.575357839,545.1681536,1106.379814,109.6493367,0
40.03317763,96.65528317,3486.594765,2.869043979,0.184064896,0.395491827,4.182932479,634.6047871,1380.182234,155.5250048,0
32.40298651,105.3161441,3390.265937,3.281933404,0.201126198,0.396123478,7.506319851,680.8182168,1343.943023,145.2781486,0
32.22453901,105.4386525,3395.592624,3.276736951,0.192274255,0.384446667,4.736263119,651.9141845,1305.971915,141.1619859,0
36.64525768,96.84573891,3448.193263,2.830314868,0.18009244,0.342357148,5.980387108,601.2953276,1149.752717,107.1464607,0
33.72562638,100.0938725,3364.57018,2.994509802,0.154223965,0.302523692,6.631044397,511.5852656,1008.574698,85.30334938,0
33.32886685,100.6749616,3304.90429,3.115687012,0.201210374,0.380070826,5.260172279,658.1339944,1247.378824,124.0229705,0
31.44353465,104.2825175,3254.934774,3.352847832,0.244765569,0.456404399,8.033095253,795.9750541,1486.265378,158.9780038,0
33.45706352,100.5772857,3353.773954,3.033182853,0.161099174,0.313803332,6.504819856,532.9091563,1043.004456,90.29861847,0
31.24709718,104.600284,3254.963662,3.367973517,0.22567154,0.417508729,7.097703842,733.4288705,1359.627934,135.0552167,0
32.27035447,105.3241138,3396.325671,3.269337754,0.191105961,0.38229334,4.772228256,648.0198704,1298.824703,139.9707839,0
31,105,3255,3.387,0.236692778,0.444501018,5.025629015,769.6041046,1447.554598,153.6288579,0
37.13896374,95.06932336,3254.097211,2.914299792,0.280278244,0.46159729,48.39358598,911.2237369,1502.514102,133.0135477,0
31,105,3255,3.387,0.241840869,0.455655217,4.894066672,786.4784051,1483.877245,160.7789852,0
36.37855857,98.44488174,3406.7762,2.993860985,0.283851909,0.478690794,11.52579664,997.7722639,1648.541797,141.6708051,0
33.47019586,100.5536475,3354.301873,3.031291797,0.160762986,0.313251774,6.510992053,531.866449,1041.320891,90.05435706,0
36.54494694,95.28737708,3473.396383,2.62277546,0.095496972,0.205826268,7.685747542,330.706567,716.0358631,43.041919,0
36.76630873,96.10074342,3451.762179,2.74214287,0.157303056,0.321672173,4.651659783,537.9099948,1103.417842,116.568952,0
31.02091789,104.9745063,3255.590277,3.385471033,0.242162767,0.456088247,4.915807452,787.81972,1485.636035,160.9248263,0
36.17167308,97.33575592,3444.306362,2.813361925,0.16238033,0.330820414,4.640224482,554.5140518,1133.058142,120.3654719,0
32.6381693,102.0512953,3320.854406,3.151103621,0.182062866,0.348196889,6.11993957,597.9293577,1147.986696,105.530051,0
31.02170206,105.0217021,3257.973182,3.385394048,0.223435747,0.416522555,5.332855376,726.7629828,1357.631065,136.2387226,0
33.66546549,100.2021621,3362.151713,3.00317297,0.155764084,0.30505045,6.602768778,516.3620405,1016.287325,86.42234198,0
31,105,3255,3.387,0.232953856,0.436400022,5.121179228,757.3487512,1421.174431,148.4359115,0
34.14688283,100.6327929,3426.350125,2.966278423,0.143254488,0.294096507,6.24530302,488.5149596,1006.086279,91.18104646,0
33.70719205,101.9679449,3293.658703,3.236371834,0.235015445,0.452859657,4.747601698,768.6993817,1490.143665,163.057466,0
33.65151903,100.2272657,3361.591065,3.00518126,0.156121113,0.305636201,6.596213944,517.4693891,1018.07526,86.68174605,0
37.65943038,97.54143798,3350.096666,3.016469294,0.209216065,0.414469416,4.938447203,690.8403785,1387.567871,144.3908823,0
34.80811402,100.7349123,3309.379868,3.175116536,0.215545987,0.415552917,5.114658554,706.7507238,1374.908026,140.7982237,0
31.41806121,105.4180612,3312.274385,3.356063471,0.213130409,0.407802653,5.019731647,704.1705112,1350.892959,140.5986733,0
31.34075428,105.3407543,3301.683337,3.361784183,0.227006812,0.435213989,4.777551087,747.4725033,1435.931383,156.2294401,0
31,105,3255,3.387,0.233016853,0.436536515,5.119569316,757.55524,1421.618906,148.5234068,0
31.8610748,105.8610748,3372.967248,3.323280464,0.201612055,0.398056354,4.669750904,678.9187361,1343.361728,145.4718229,0
31.32117026,105.3211703,3299.000326,3.363233401,0.215649573,0.409934254,5.096275492,709.693295,1352.540106,139.5328729,0
32.894886,101.480926,3295.6047,3.166245781,0.205457187,0.386952522,5.27691154,671.15342,1267.992915,126.254872,0
31,105,3255,3.387,0.232067013,0.434478527,5.143843009,754.4418749,1414.917256,147.2041843,0
35.54238287,97.14404282,3448.678126,2.740905166,0.107669237,0.228508005,7.340770555,369.8974558,788.3882719,54.89804532,0
33.71738504,101.7065374,3419.478161,3.035642316,0.154206682,0.314282903,5.908147254,525.0222718,1073.087934,102.347989,0
31.50158782,104.4382216,3262.162674,3.359091654,0.240705903,0.455418158,4.863616481,783.6092663,1485.953017,161.3812067,0
33.75678329,100.0377901,3365.822688,2.990023206,0.153426348,0.301215102,6.645688146,509.1114068,1004.580382,84.72383082,0
35.69794434,96.75513914,3451.16711,2.715781988,0.103702419,0.221196616,7.46288631,356.6747307,764.1206823,50.85344704,0
34.46766449,99.83083876,3431.482632,2.914472184,0.135074555,0.279019769,6.497116629,461.2485179,956.0443388,82.84072313,0
31.86324298,105.863243,3373.264288,3.323120019,0.204017309,0.403342178,4.605129816,686.8638142,1360.693011,148.9145983,0
32.13103583,105.6724104,3394.096573,3.291837714,0.194658586,0.388841316,4.662863126,659.8619545,1320.558411,143.5930684,0
33.39889388,100.681991,3351.435534,3.041559281,0.162588317,0.316246457,6.477480125,537.5278257,1050.461804,91.38057378,0
36.34296902,95.55150205,3466.948626,2.639166745,0.095683413,0.206261297,7.691030041,330.8153244,716.3932087,43.02638223,0
36.95086005,100.2408363,3450.298903,3.039389204,0.189411773,0.395303114,4.327612691,648.5695728,1365.148072,152.2539739,0
34.20041893,97.39900505,3172.989265,3.051756118,0.228664921,0.443731727,4.805989003,732.0594751,1414.990836,151.2653924,0
31,105,3255,3.387,0.230883327,0.431913875,5.174092758,750.5620158,1406.565695,145.5601762,0
36.40035202,92.53028249,3359.114811,2.550631013,0.095199296,0.213405632,7.606584528,319.5232421,714.3309865,41.93239461,0
31.75231552,105.7523155,3358.067226,3.331328652,0.204439797,0.400449059,4.755670742,685.1180156,1345.210636,144.2754707,0
31,105,3255,3.387,0.231088168,0.432357698,5.168857921,751.2334405,1408.010965,145.8446782,0
35.90266831,96.17519704,3452.087266,2.681015763,0.098491691,0.211087931,7.654254106,338.7281362,729.4779227,44.81036944,0
34.08625734,99.44473679,3379.067545,2.942578943,0.144991812,0.287377192,6.800540949,482.9511673,962.3418092,78.5956135,0
31.60970394,103.9025329,3279.510099,3.299202632,0.208391579,0.391392434,5.636560854,679.5895068,1279.835954,124.6595066,0
32.19029116,102.8574759,3302.849705,3.215598073,0.193528546,0.367007771,5.909436845,633.490882,1205.404673,113.8605844,0
35.15259885,95.13757774,3148.589655,2.952015271,0.224697505,0.440081704,4.78099428,715.7137198,1394.1619,148.3691785,0
35.6622602,96.84434951,3450.596163,2.721544978,0.104612365,0.222873771,7.434874255,359.7078833,769.6874093,51.78123488,0
46.55553846,135.6420342,5717.000769,3.400306758,0.210098632,0.340127567,75.96869137,1140.159932,1942.13192,103.4033903,0
51.94527021,138.4823912,6085.589727,3.487409354,0.140040306,0.370843022,3.733593496,850.2728073,2249.357666,329.9609757,0
43.34625657,146.6962274,5861.418455,3.819177476,0.185137551,0.339176669,54.34288591,1034.610216,1985.873244,121.8270456,0
44.64495724,153.827947,6134.308142,4.078287746,0.134527825,0.355348481,4.240145824,824.051275,2174.566705,253.9781264,0
59.09513966,123.2435941,6653.902793,2.567923441,0.358951397,0.494175256,11.80061848,2448.793207,3329.929883,196.7181145,0
45.41752371,152.1185611,6380.350474,3.876795301,0.222175237,0.401091481,7.678337007,1468.18413,2593.238291,177.3414919,0
40.68620871,155.8586144,5981.120608,4.166362981,0.16444829,0.338388506,36.4181042,947.1241977,2022.128711,137.0976907,0
51.51536018,139.3860796,6088.458719,3.522205746,0.13971568,0.36993056,3.763423988,848.7286406,2244.953282,325.4864019,0
46.43243091,136.0660713,5722.540609,3.416374574,0.209141129,0.340091091,75.13912885,1136.111061,1943.809831,104.1101189,0
56.0753694,129.6186646,6593.507388,2.856898678,0.328753694,0.473624042,10.89049328,2232.292456,3167.281702,192.4401067,0
52.18998956,137.8211331,6515.799791,3.228707943,0.289899896,0.447181873,9.719482965,1953.732307,2958.010827,186.9358185,0
41.15796121,154.2336892,5959.891745,4.104790544,0.168117476,0.338528285,39.59701715,962.6396132,2015.698899,134.3894819,0
53.89110184,134.3921737,6072.60428,3.329916125,0.141509608,0.374972951,3.598576607,857.2619168,2269.292513,350.2135089,0
42.20629064,158.9541238,6150.582509,4.275670436,0.132686383,0.350172535,4.409359425,815.2919827,2149.582814,228.5960862,0
15,14,210,0.933,0.11,0.338,1.92,23,71,12,0
14.91767744,13.95883872,208.3123876,0.935757806,0.110576258,0.342610063,1.985034821,22.91767744,71.2058064,11.75303233,0
14.01432809,11.98567191,153,1.036564225,0.184741416,0.482444849,2.350243326,28.26791011,73.76074607,13.26791011,0
14.74436578,14.76690267,217.1577583,1.004833217,0.110766903,0.350526077,1.889323893,24.0225369,76.3683187,12.76690267,0
13.75327562,13.87008657,157.8700866,1.47055007,0.173935377,0.432390185,1.883246724,27.12991343,67.55851661,14.4026205,0
14.57317441,14.53353199,207.7591656,1.066169586,0.109519821,0.335865872,1.918399404,22.6798808,69.87958281,11.8399404,0
14.34864328,12.97703509,156.9770351,1.29789345,0.180365347,0.444238001,1.882651357,28.02296491,69.10647252,14.87891462,0
14.76755769,14.69732694,216.5083847,0.99831629,0.110697327,0.349389673,1.892106923,23.92976925,75.88128856,12.69732694,0
14.10102955,11.98507694,104.3145799,1.797225507,0.230740485,0.674448887,2.707416805,24.41560942,70.5579763,9.243396431,0
13.53620146,13.26810073,179.9921298,0.982037251,0.12024659,0.419972718,3.07640085,21.53620146,74.65949636,7.608604367,0
13.52568284,13.26284142,179.7764982,0.982389625,0.12032022,0.420561761,3.084710558,21.52568284,74.6857929,7.577048514,0
13.69029357,13.34514679,183.1510182,0.976875165,0.119167945,0.41134356,2.954668079,21.69029357,74.27426607,8.070880712,0
13.93612502,13.59581246,157.5958125,1.417523743,0.17591015,0.436028888,1.883063875,27.40418754,68.03392506,14.54890002,0
16.45159041,13.27420479,212.1773856,0.849823869,0.121177246,0.352225586,1.999837473,25.75802179,74.91929412,12.72579521,0
13.5827883,13.29139415,180.9471602,0.980476592,0.119920482,0.417363855,3.039597243,21.5827883,74.54302925,7.748364901,0
14.99718795,13.47323769,128.7774653,1.624484247,0.241909919,0.855501406,4.508253181,31.46761358,110.1943663,9.442257291,0
13.84086336,13.42043168,186.2376989,0.971831077,0.118113956,0.402911652,2.835717945,21.84086336,73.8978416,8.522590083,0
14.25099071,14.37450464,202.8844118,1.052342146,0.114244386,0.352980186,2.072298555,22.87516512,70.87516512,11.3758256,0
14.93473554,14.08158058,209.6573616,0.953362513,0.109926577,0.337673678,1.919755258,22.95105165,70.82868078,11.97552583,0
14.64291345,13.82145673,202.6797257,0.944962399,0.112499606,0.357996847,2.202098374,22.64291345,71.89271637,10.92874035,0
13.27870334,13.13935167,174.7134186,0.990663438,0.122049077,0.434392613,3.279824358,21.27870334,75.30324164,6.836110034,0
13.78585913,12.34577318,121.909622,1.436030994,0.224212234,0.82580744,4.25697388,26.39489694,101.1689518,7.654226821,0
7,14.02071343,98.14499402,2.002962021,0.133585731,0.387542581,2.204142686,12.97928657,37.36536269,5.979286568,0
7,13.98549469,97.89846285,1.997925741,0.134290106,0.390870752,2.197098939,13.01450531,37.59428449,6.014505307,0
9.988818822,2,19.97763764,0.202223624,0.623360235,0.679480791,12.48322823,12.48322823,13.49440941,1,0
9.919252975,2,19.83850595,0.203614941,0.622490662,0.682472122,12.37887946,12.37887946,13.45962649,1,0
9.904056315,2,19.80811263,0.203918874,0.622300704,0.683125578,12.35608447,12.35608447,13.45202816,1,0
4,11,44,2.75,0.159,0.932,1.75,7,41,4,0
4.055152654,10.95174143,44.02757633,2.733337004,0.159916913,0.932468798,1.75172352,7.048258572,41.04825857,4.020682245,0
4.016918576,10.96616285,44.01691858,2.733927353,0.159321453,0.925249488,1.747462214,7.016918576,40.71238421,4.016918576,0
25,9,225,0.36,0.187,0.436,2.47,42,98,17,0
28.96031984,12.58843435,280.9603198,0.721186407,0.210281759,0.482761612,2.482706861,60.18055972,134.9169487,25.89172557,0
23.38021122,14.97990948,275.3802112,0.958341023,0.179591162,0.504484178,2.612245097,50.41536963,138.3048718,20.71019613,0
24.5968278,9.201586099,224.3952417,0.383101767,0.183895574,0.432048912,2.447825529,41.23397282,96.91143506,16.7984139,0
21.66983799,12.02742,237.412422,0.661833774,0.169138222,0.46778791,2.57898712,39.578064,111.926132,15.48629,0
25.31189658,15.70926645,253.86542,1.086748507,0.233920486,0.625530718,2.675746865,54.36141384,154.9005549,22.69488404,0
26.25943301,12.06873343,160.3968999,1.241947379,0.212685499,0.418197634,22.81575363,35.03263309,66.47766673,4.886600039,0
24.38337855,7.359249211,147.2573722,0.402935648,0.315375343,0.591069712,2.041340494,44.85254785,85.57104627,21.10187697,0
24.38804689,9.556321008,227.2809161,0.415465205,0.183717706,0.441841371,2.490027556,41.55494319,100.5590766,16.7218395,0
23.69347089,10.18775374,229.8697903,0.478419048,0.179992253,0.448471414,2.512759135,41.04979701,103.4636672,16.40612313,0
27.70845701,7.312467263,126.2500436,0.610412549,0.411126419,0.717375938,2.086669577,53.12519642,91.3543158,23.8542285,0
21.81783725,11.04048061,169.9797597,0.814237562,0.166129667,0.429425046,14.37533261,28.44617368,72.86476898,5.020240306,0
23.844233,14.781043,275.844233,0.938620098,0.182143281,0.502677807,2.601473163,51.22740774,138.0231443,21.1410735,0
23.99379279,14.71694595,275.9937928,0.932263806,0.173319678,0.478301676,20.07045302,48.91682207,131.5015518,14.20608333,0
27.02359609,8.761929872,233.2134194,0.337026233,0.198308331,0.43552386,2.435479831,46.88043762,101.4520169,19.49973634,0
24.30241484,14.58467935,276.3024148,0.919147369,0.175182432,0.477508076,19.76381497,49.50099952,131.4243963,14.61390533,0
23.890734,9.806738906,226.3109507,0.446119378,0.179537665,0.431058724,2.402435617,40.48736455,97.39494582,16.79831527,0
23.04974802,10.77295635,232.269121,0.536763748,0.176539558,0.454616042,2.533826429,40.58163492,106.1555992,16.11352183,0
28.55734626,14.76513563,250.3839376,1.009211764,0.264309697,0.649783078,2.631490733,60.20322327,158.0279882,25.76330919,0
23.34990187,10.50008921,231.1503657,0.509558894,0.178149474,0.451750937,2.524003211,40.79992863,104.9004103,16.2499554,0
23.22839427,9.885802865,222.3425914,0.461513008,0.173358636,0.418638264,2.372561685,38.63394911,93.21666453,16.11419714,0
21.97521257,11.1998454,228.5747488,0.594833497,0.16665143,0.422525947,2.285762948,37.87528987,96.35011595,16.45003865,0
26.14084628,13.79678016,278.1408463,0.841014033,0.194774655,0.49373742,2.548158926,55.246481,136.6287719,23.27364298,0
24.2735025,14.59707036,276.2735025,0.920376144,0.175007926,0.477582422,19.79254144,49.4462726,131.4316244,14.57569974,0
23.09926295,9.950368523,222.1488944,0.468912233,0.172364325,0.417372777,2.365459462,38.38859961,92.86800998,16.04963148,0
26.15247037,7.724346079,125.7008719,0.662217751,0.393278337,0.705568746,2.050058126,50.65392352,89.47797897,23.07623518,0
22.58790611,15.31946881,274.5879061,0.99201399,0.164834148,0.481916813,21.46730185,46.25567943,131.8530235,12.34830451,0
25.85619468,15.69281825,320.0784548,0.878569265,0.165888785,0.483535994,1.819868958,51.33330494,155.5621171,26.82351939,0
25.56652422,15.84879465,320.546384,0.891337048,0.163805386,0.484460711,1.813407079,50.76510519,156.074611,26.6229783,0
23.21369616,9.893151921,222.3205442,0.46235521,0.17324546,0.418494222,2.371753289,38.6060227,93.17697963,16.10684808,0
22.96955386,10.01522307,221.9543308,0.476344564,0.171365565,0.416101628,2.358325462,38.14215233,92.51779542,15.98477693,0
21.07604276,10.96197862,219.1140641,0.58484275,0.156785529,0.397545219,2.254182352,34.54448124,87.40531544,15.03802138,0
25.27289415,14.16875965,277.2728941,0.877901999,0.181039968,0.475012558,18.79957446,51.33797821,131.1817765,15.89632441,0
29.02522271,8.526444387,241.3376686,0.314301883,0.209493892,0.435052889,2.401334436,51.70789006,104.8665564,21.97233393,0
23.63725634,9.681371829,222.9558845,0.438085212,0.176506874,0.422645112,2.395049099,39.41078705,94.32059213,16.31862817,0
21.42549191,10.78725404,219.6382379,0.564819313,0.159476288,0.400969821,2.273402055,35.20843463,88.34882817,15.21274596,0
25.51856388,8.938992484,227.1047593,0.354112775,0.189897857,0.435877985,2.46115391,43.25065407,98.88460898,17.64057891,0
37.42653241,1,37.42653241,0.026430101,1,1,37.42653241,37.42653241,37.42653241,1,0
37.43728317,1,37.43728317,0.026781358,1,1,37.43728317,37.43728317,37.43728317,1,0
37.34735244,1,37.34735244,0.026652648,1,1,37.34735244,37.34735244,37.34735244,1,0
41.34895982,65.30208036,2692.416643,1.587704296,0.0841276,0.205084604,6.782721217,225.6210815,554.300691,33.23828014,0
40.68834553,65.85275744,2665.229449,1.636178975,0.09541103,0.20351899,7.019128502,253.9950561,542.9986969,35.85275744,0
40.36009435,66.22384903,2662.832113,1.653192452,0.068912396,0.112978038,13.49375468,182.9610379,301.4134536,19.3284529,0
40.62074869,67.17233507,2659.172335,1.730163147,0.12442536,0.278523339,6.960103856,331.8622461,740.3169939,51.25302444,0
40.74100218,66.51799564,2702.143965,1.641356558,0.085647495,0.218003704,6.838957298,230.636732,591.2341175,33.69424836,0
40.47563584,67.97100072,2721.699548,1.709966485,0.094795816,0.265052769,6.747297363,256.9895412,721.2557641,39.88804371,0
40.9487588,65.28198592,2663.538511,1.606099296,0.071384787,0.12569319,11.96322712,189.4363468,335.4382585,22.15404223,0
39.25163772,69.49672456,2725.973796,1.772792971,0.089370906,0.249652698,6.976723511,242.9239888,681.7130084,34.81127171,0
39.92161899,68.15676202,2715.254096,1.713667124,0.087695953,0.235415596,6.914750243,237.3966433,641.0116463,34.30878576,0
39.40855988,69.18288024,2723.463042,1.75894459,0.0889786,0.246318103,6.962208211,241.629381,672.1799872,34.69358009,0
40.1171672,67.59929336,2650.79788,1.752185545,0.124217344,0.258283539,7.495143407,329.984776,685,44.20035332,0
41.01680974,65.57310441,2619.011731,1.672053575,0.124820172,0.254589914,7.648033619,327.4268956,667.3260371,42.80336195,0
39.28432725,68.19278791,2664.761442,1.754116511,0.104771152,0.223877255,7.255471579,279.5013883,597.0534008,38.19278791,0
