1,2,3,4,5,6,7,8
0.467682021,0.364635957,0.104023032,0.503488484,0.234938707,0.107049777,0.14,0
0.422697829,0.325,0.103848914,0.394622286,0.178161852,0.080769783,0.119226628,0
0.415237203,0.325,0.100118601,0.385296504,0.167343944,0.08002372,0.124822098,0
0.365,0.277206171,0.088603085,0.196,0.085382468,0.036419074,0.060360309,0
0.523448752,0.393448752,0.12668975,0.567944599,0.237168975,0.130995847,0.168379501,0
0.467964562,0.356482281,0.103517719,0.437997841,0.204942525,0.097944684,0.116573034,0
0.405,0.305,0.1,0.269579388,0.105023669,0.057211703,0.088158777,0
0.509290657,0.387854671,0.125,0.556299307,0.242138409,0.147211073,0.15101211,0
0.363548787,0.275,0.087902426,0.221258544,0.093936603,0.039241456,0.07935364,0
0.385601565,0.299120313,0.088240626,0.252615781,0.104828595,0.051240626,0.083518748,0
0.562844617,0.45,0.142844617,0.909102773,0.463845432,0.186551387,0.225775286,0
0.613937448,0.457437861,0.156375309,1.21531959,0.678629874,0.225650784,0.272707327,0
0.487649593,0.372649593,0.105299185,0.512735041,0.22270943,0.110944471,0.131589756,0
0.377298924,0.297298924,0.105402152,0.293833121,0.127798924,0.056810323,0.097292906,0
0.583144562,0.448453802,0.149381521,0.939546198,0.465330106,0.204298807,0.225927719,0
0.525,0.381544592,0.126158444,0.650308918,0.303154459,0.155386148,0.159772296,0
0.314850447,0.235,0.070149553,0.149074777,0.057940179,0.032470089,0.047089732,0
0.428745847,0.322915282,0.104169435,0.364540698,0.174,0.068747508,0.107332226,0
0.334839852,0.250160148,0.090160148,0.181208192,0.075435941,0.041612104,0.06,0
0.332620892,0.253689554,0.077379108,0.209586561,0.093300293,0.040286268,0.055,0
0.389719894,0.295280106,0.095,0.301056021,0.154831936,0.064567931,0.075623952,0
0.41819279,0.32,0.11,0.366475862,0.174361442,0.067837304,0.106445768,0
0.386485329,0.292970658,0.082970658,0.24953973,0.117395481,0.05053973,0.069455986,0
0.368721583,0.277443167,0.088721583,0.219150575,0.0979659,0.053988633,0.062650575,0
0.376091964,0.277183928,0.095,0.232448303,0.09379884,0.057120714,0.067965535,0
0.564717827,0.414919379,0.125,0.666875038,0.301754106,0.154548373,0.185008062,0
0.457180944,0.347819056,0.113457167,0.452664773,0.195154283,0.100138112,0.132701923,0
0.377496943,0.284993886,0.085,0.221491441,0.086748472,0.047501223,0.073498166,0
0.505995424,0.389502288,0.125,0.547237415,0.245104119,0.149352975,0.142938788,0
0.460502903,0.348757258,0.121242742,0.497973403,0.269872823,0.09152079,0.11447921,0
0.35,0.261417623,0.09,0.179051721,0.072708811,0.037201147,0.058208811,0
0.544975296,0.429938239,0.154962944,0.803535821,0.408982707,0.144067937,0.227903653,0
0.512654729,0.380781757,0.122345271,0.62773615,0.32540554,0.129421824,0.158983716,0
0.433244292,0.333244292,0.1,0.325377854,0.135263356,0.077446575,0.10010685,0
0.361637728,0.266637728,0.078275455,0.188266773,0.082836227,0.036827546,0.056637728,0
0.452611688,0.349089351,0.11,0.429341922,0.203273195,0.078192441,0.130443299,0
0.560074342,0.407611513,0.127462829,0.686948915,0.316776974,0.156470263,0.182537171,0
0.275246968,0.198415656,0.061831312,0.087757221,0.036158434,0.018183131,0.028415656,0
0.454618457,0.350763086,0.120763086,0.457216943,0.19423292,0.106216943,0.137461846,0
0.273488517,0.198488517,0.066511483,0.113325886,0.053477034,0.014511483,0.035302297,0
0.433229098,0.333229098,0.105885451,0.349958197,0.159010533,0.049114549,0.111109283,0
0.490408357,0.375408357,0.110816714,0.512459164,0.226571699,0.114530864,0.133245014,0
0.441965694,0.31202287,0.09202287,0.338124014,0.157118296,0.08797713,0.086410292,0
0.431644882,0.340822441,0.111644882,0.364582244,0.160069173,0.08508878,0.105822441,0
0.436820725,0.320462175,0.11,0.36922829,0.158950985,0.076051812,0.12,0
0.461218355,0.356260548,0.118781645,0.472390822,0.194365507,0.120268987,0.128773206,0
0.415632618,0.333102145,0.101265236,0.358569356,0.169632618,0.066557167,0.105,0
0.326671988,0.23,0.082218675,0.137448524,0.053504789,0.037276536,0.044668795,0
0.282852919,0.218558757,0.074294162,0.10393533,0.041855876,0.02193533,0.034785292,0
0.484797189,0.37,0.107081124,0.528060843,0.251497349,0.099979719,0.146959438,0
0.431528249,0.3326855,0.1023145,0.328458475,0.127958475,0.071272975,0.108264125,0
0.43894531,0.32605469,0.11394531,0.387890619,0.160574212,0.088582036,0.112367186,0
0.387018353,0.284678902,0.095,0.293880737,0.161724769,0.05496331,0.072146792,0
0.425,0.310539615,0.093381155,0.307014347,0.138136616,0.072773232,0.093215846,0
0.329612265,0.26,0.08077547,0.19011632,0.077159149,0.038306133,0.064767359,0
0.42054212,0.31945788,0.088915759,0.30745788,0.134566304,0.060283152,0.095668682,0
0.432369141,0.340789714,0.12,0.392974284,0.157632227,0.093025716,0.138841601,0
0.435242467,0.329757533,0.110242467,0.380484934,0.152057674,0.0941363,0.11014548,0
0.33,0.253792683,0.083621951,0.205845122,0.092518293,0.0395,0.05427561,0
0.326435316,0.228564684,0.080347026,0.185574126,0.095747639,0.03736119,0.042321766,0
0.405236191,0.305,0.1,0.267834666,0.113815046,0.053590478,0.085,0
0.334922108,0.249610542,0.075,0.186015578,0.0945,0.038023367,0.044468843,0
0.426434412,0.325717206,0.114282794,0.370149574,0.160493867,0.08764753,0.105288927,0
0.330273442,0.250546884,0.094726558,0.207843739,0.101207018,0.039582033,0.052218754,0
0.387130227,0.306390681,0.092869773,0.305195341,0.149869773,0.056600478,0.08052975,0
0.37,0.276573373,0.096853255,0.219370651,0.09573071,0.047989408,0.063898639,0
0.354423904,0.26,0.090576096,0.199940239,0.073170678,0.050248925,0.059152192,0
0.481259144,0.371870428,0.105611284,0.515805642,0.224237198,0.111801984,0.135798326,0
0.39781716,0.29672574,0.09218284,0.281390858,0.120464556,0.061218284,0.079345148,0
0.459838513,0.359838513,0.122580744,0.529596892,0.226935405,0.12430652,0.146258074,0
0.363144933,0.268144933,0.081289866,0.191733346,0.082685507,0.037128987,0.058144933,0
0.275299575,0.198433192,0.061866383,0.087776511,0.036156681,0.018186638,0.028433192,0
0.47136585,0.3577317,0.1122683,0.41604634,0.166317075,0.088097551,0.135721959,0
0.534688608,0.417422152,0.127733544,0.790624557,0.398359874,0.187062278,0.186498227,0
0.51529333,0.399413341,0.12529333,0.562030673,0.249149344,0.123620011,0.171143986,0
0.470414483,0.372707242,0.108121725,0.513621725,0.233458552,0.114873035,0.142977966,0
0.36,0.264740486,0.085259514,0.186084778,0.067344292,0.037,0.062200687,0
0.521202215,0.398606644,0.137786712,0.771081993,0.422076456,0.147049302,0.187215792,0
0.354732126,0.269732126,0.082901811,0.223133937,0.099026787,0.046370543,0.06810715,0
0.524008068,0.407024204,0.116983864,0.781840297,0.41352017,0.163595159,0.183967728,0
0.588489893,0.464496631,0.140503369,1.0408153,0.469147642,0.259577091,0.263201348,0
0.396551141,0.3,0.09229924,0.283339392,0.119189772,0.061459848,0.08229924,0
0.279781216,0.204781216,0.055437567,0.113062433,0.045109392,0.027193703,0.033346851,0
0.472559793,0.341220103,0.107480069,0.44112201,0.17587799,0.091633969,0.127559793,0
0.309603307,0.234603307,0.075396693,0.151857024,0.056912394,0.031738016,0.049841323,0
0.461094222,0.350124622,0.125,0.530427964,0.230119147,0.121977813,0.146134347,0
0.360228839,0.27261442,0.094771161,0.230205955,0.108954232,0.046705955,0.063215674,0
0.400295715,0.260976665,0.09313619,0.285461477,0.127843191,0.062686381,0.079402334,0
0.319861473,0.244861473,0.082569264,0.173687663,0.065409306,0.034986147,0.058118399,0
0.460215891,0.360215891,0.105431781,0.466043178,0.222888603,0.098719342,0.110129534,0
0.368894442,0.282211117,0.093894442,0.265997501,0.121613055,0.05332667,0.079391943,0
0.501222133,0.3821666,0.1271666,0.642272193,0.326061407,0.146072153,0.147061006,0
0.38964627,0.29035373,0.08964627,0.261863285,0.116009555,0.054247611,0.077565969,0
0.460874076,0.350874076,0.110874076,0.468024446,0.20952814,0.102321491,0.135489624,0
0.320907987,0.241815973,0.075907987,0.1735,0.076090799,0.035318403,0.049818403,0
0.374556592,0.279556592,0.085,0.214078763,0.085167444,0.0485,0.071911318,0
0.463306857,0.353306857,0.113306857,0.469484114,0.201256686,0.111566057,0.129894228,0
0.446544052,0.333455948,0.103272026,0.374091961,0.181661673,0.079536784,0.098709582,0
0.501197461,0.377394922,0.143203808,0.619224824,0.274838223,0.16324584,0.150116572,0
0.335,0.25,0.085196427,0.181480357,0.073898809,0.042300596,0.058398809,0
0.405189008,0.305,0.1,0.267867695,0.113951877,0.05347252,0.085,0
0.541327521,0.41908188,0.122754359,0.787968992,0.401347384,0.185734496,0.175875967,0
0.418965428,0.318853882,0.096703849,0.178634963,0.126688521,0.059482714,0.091356948,0
0.267394498,0.2,0.067394498,0.0844789,0.033161926,0.012535323,0.03,0
0.403717844,0.255769703,0.091282156,0.288205186,0.129538587,0.062871784,0.080692323,0
0.355183474,0.265,0.085183474,0.202850911,0.093110085,0.039408263,0.059222479,0
0.493228502,0.378228502,0.124685505,0.512588575,0.218588575,0.114494226,0.154685505,0
0.382071768,0.29,0.087071768,0.229950238,0.086964116,0.047743061,0.077071768,0
0.35,0.265,0.09,0.191864068,0.073669904,0.038733014,0.069407752,0
0.370784517,0.279215483,0.090784517,0.21980439,0.098793934,0.0545,0.062206066,0
0.505,0.387473657,0.121868414,0.589889489,0.254455281,0.138455281,0.178131586,0
0.352994113,0.265,0.088502943,0.185799411,0.072404121,0.040152649,0.060449117,0
0.373455314,0.290731885,0.079634058,0.156820893,0.062398309,0.033861715,0.050487681,0
0.33338356,0.25161644,0.09161644,0.183101372,0.074853424,0.042631508,0.06,0
0.545,0.42014105,0.14514105,0.778359676,0.374986621,0.154351898,0.205324414,0
0.4031289,0.2543659,0.0912474,0.28668919,0.12793763,0.06287526,0.08006341,0
0.385665399,0.29,0.091330799,0.230735741,0.086764259,0.04910076,0.079068441,0
0.405,0.305,0.097373652,0.271808205,0.114368683,0.054181857,0.087626348,0
0.491436278,0.391090694,0.133218139,0.607327208,0.279662003,0.138154416,0.149701956,0
0.380743492,0.298148698,0.086297397,0.253295911,0.102982527,0.049297397,0.087405206,0
0.432381495,0.332381495,0.095,0.309521422,0.113713309,0.061665907,0.119189608,0
0.507976136,0.395535796,0.125,0.57972625,0.243321478,0.134017784,0.172023864,0
0.496390974,0.373609026,0.112593983,0.570048868,0.303593983,0.110075186,0.139075186,0
0.480940819,0.376485205,0.119455614,0.518123672,0.228692906,0.118108877,0.149807094,0
0.32188889,0.23688889,0.08811111,0.183377778,0.097559259,0.034066667,0.042314815,0
0.452947208,0.347649069,0.110298139,0.41244379,0.174122673,0.099645651,0.117264907,0
0.505,0.386287336,0.121571834,0.590541965,0.255256048,0.139256048,0.178428166,0
0.409831229,0.305,0.1,0.26461814,0.100489436,0.065078073,0.085,0
0.460320964,0.352660482,0.117339518,0.463481446,0.195032096,0.111683302,0.131380891,0
0.351629497,0.268314749,0.096685251,0.241853776,0.110005575,0.052671313,0.064171313,0
0.360874822,0.274125178,0.076749645,0.220849929,0.097625178,0.045487198,0.066,0
0.369784599,0.287830731,0.075,0.158081583,0.067344641,0.032260007,0.047824627,0
0.508102946,0.383448527,0.126897054,0.637759551,0.317533829,0.142949256,0.154137504,0
0.502217724,0.379435448,0.141673414,0.617286324,0.275552407,0.160899235,0.151493928,0
0.386197747,0.29,0.082395494,0.251853692,0.120802253,0.050577973,0.067874593,0
0.425065203,0.337078243,0.108052162,0.477974331,0.22950652,0.107909128,0.118428689,0
0.425,0.311475963,0.090572112,0.306171634,0.13663846,0.06977692,0.093590385,0
0.37,0.276248504,0.097502991,0.219500598,0.095373355,0.047372158,0.064126047,0
0.431038203,0.325,0.098019102,0.370952246,0.172613371,0.075471348,0.105434383,0
0.525836549,0.398891032,0.143054484,0.788676956,0.415439729,0.153478546,0.189305448,0
0.405,0.303036336,0.12,0.32066003,0.124678198,0.08244898,0.100890991,0
0.407879701,0.31130376,0.145816539,0.368157594,0.169532932,0.075543008,0.104842406,0
0.355220778,0.270110389,0.099779222,0.2256987,0.109955844,0.0421987,0.063966883,0
0.555829134,0.46,0.146742806,1.00303975,0.485867989,0.218368883,0.261165827,0
0.387510347,0.278340231,0.126659769,0.569477237,0.298271728,0.10139218,0.147066434,0
0.348802091,0.273802091,0.11,0.217302091,0.081809895,0.053739582,0.073802091,0
0.329773404,0.26,0.085226596,0.196273404,0.091205426,0.042205426,0.055317234,0
0.399656528,0.31,0.087414132,0.341585868,0.168446513,0.0695,0.084311091,0
0.435,0.336847933,0.107630413,0.426865157,0.185582677,0.099447835,0.143152067,0
0.368824132,0.271912066,0.085,0.221543967,0.099427405,0.051543967,0.063896727,0
0.389129765,0.298839687,0.094419843,0.325861828,0.167689321,0.05683282,0.087723655,0
0.462260669,0.370478662,0.125651673,0.457787197,0.172639561,0.108191465,0.143896193,0
0.509728325,0.375,0.110407512,0.580201158,0.285752895,0.118163005,0.148244507,0
0.365741502,0.275370751,0.080370751,0.263883872,0.241393678,0.046,0.063528063,0
0.441735764,0.358367882,0.104183941,0.443545985,0.170188468,0.084077079,0.171234453,0
0.305376375,0.230376375,0.079623625,0.155661263,0.066634338,0.034274175,0.04815055,0
0.300361525,0.219819238,0.089457713,0.141957713,0.056981924,0.033283085,0.042746933,0
0.436526457,0.33,0.11,0.377099731,0.152415874,0.091294439,0.113052915,0
0.457326652,0.35,0.115346695,0.461083966,0.202875948,0.101940682,0.1375,0
0.377620716,0.296207162,0.124517135,0.623469234,0.298731306,0.131786215,0.165665499,0
0.459967712,0.351241928,0.130032288,0.532277444,0.283885493,0.086120964,0.1325,0
0.378784541,0.301513816,0.078784541,0.141426512,0.066114937,0.036206647,0.050206647,0
0.39,0.291485025,0.1,0.282866473,0.122529951,0.062163478,0.080702995,0
0.428068718,0.326931282,0.092274871,0.363148102,0.148422974,0.0825,0.112725129,0
0.432676485,0.33035297,0.100705939,0.417505843,0.209238194,0.091014727,0.097676485,0
0.357254825,0.282254825,0.107745175,0.23161737,0.08600965,0.054529342,0.077745175,0
0.436344838,0.336344838,0.098781613,0.378878161,0.172012645,0.081134484,0.100756323,0
0.473561022,0.362122045,0.105719489,0.420953546,0.166082875,0.097776869,0.125992716,0
0.44,0.334675196,0.110162402,0.388548721,0.174610235,0.083613681,0.111064961,0
0.527929825,0.412684211,0.140122807,0.773610526,0.370110526,0.156450877,0.192807018,0
0.355,0.259058066,0.088116133,0.196333553,0.072724514,0.049688387,0.058,0
0.461308761,0.359127492,0.104563746,0.464996616,0.221976495,0.100047009,0.110436254,0
0.309505176,0.224670118,0.079835059,0.134318565,0.053868047,0.024181435,0.049670118,0
0.435291992,0.329708008,0.12,0.402997591,0.1986764,0.087734798,0.108262793,0
0.500173587,0.381206603,0.122413206,0.587725663,0.257328114,0.151825562,0.173725663,0
0.407777778,0.305,0.1,0.267388889,0.098444445,0.0635,0.087666666,0
0.265,0.2,0.065,0.090484181,0.036881858,0.015303097,0.029039381,0
0.401428394,0.301428394,0.09,0.281785679,0.117214445,0.060000124,0.084285182,0
0.459878175,0.340926905,0.103024365,0.449963453,0.226782841,0.136404666,0.117419492,0
0.518463909,0.38,0.121731955,0.633659773,0.318359814,0.138332968,0.159653609,0
0.307271558,0.234543117,0.084543117,0.151229727,0.064319818,0.033137065,0.046637065,0
0.400399528,0.314049646,0.096349882,0.313,0.133159811,0.069435224,0.093944917,0
0.553459433,0.418837734,0.143081133,0.950829524,0.431372827,0.22076481,0.24,0
0.369277258,0.275722742,0.09,0.204982242,0.094626791,0.038994081,0.058361371,0
0.405,0.305,0.095395307,0.274676805,0.114269765,0.055072112,0.089604693,0
0.361305448,0.299129701,0.084564851,0.271044358,0.120414657,0.064739754,0.074978664,0
0.441436944,0.325,0.099109236,0.378089076,0.177896625,0.096436944,0.090959681,0
0.379125612,0.288251224,0.085,0.226051714,0.087562806,0.046849755,0.074475367,0
0.370963259,0.281926518,0.092110224,0.285633067,0.148573482,0.069674281,0.079596326,0
0.461381813,0.350954532,0.119045468,0.497490003,0.26921364,0.090246371,0.115753629,0
0.449944435,0.345,0.105,0.411472218,0.179861088,0.112377758,0.134799967,0
0.465833726,0.360416863,0.115,0.57837447,0.293832784,0.137624117,0.12112553,0
0.45386163,0.340396222,0.11,0.373965407,0.153113837,0.065979881,0.123465407,0
0.494582279,0.374166366,0.128750452,0.628791862,0.337000542,0.113165823,0.160583363,0
0.425381308,0.34,0.100762616,0.3524914,0.162233084,0.082266916,0.094838877,0
0.399202696,0.296135131,0.121932435,0.316849992,0.124374322,0.074637843,0.102270262,0
0.619193068,0.496491335,0.175403466,1.237671541,0.535808421,0.295152721,0.351782426,0
0.52,0.381360086,0.115680043,0.661643819,0.323059655,0.168231888,0.14501616,0
0.432598312,0.327598312,0.122200375,0.585800328,0.286719568,0.136439841,0.137100891,0
0.423776109,0.325,0.094149261,0.442219432,0.22177165,0.095091058,0.102883595,0
0.38210978,0.288439121,0.095,0.294196407,0.159514571,0.051095209,0.069742714,0
0.41,0.309276532,0.09,0.341098057,0.155289387,0.070223468,0.091446936,0
0.435137099,0.335054839,0.10997258,0.438557581,0.207436935,0.071626131,0.13147258,0
0.462988066,0.353994033,0.105,0.442502983,0.20940537,0.099411337,0.117091647,0
0.286391514,0.226391514,0.071391514,0.104952845,0.042639151,0.02044812,0.036391514,0
0.431959466,0.333040534,0.12,0.399220728,0.198565316,0.086957209,0.10526352,0
0.366877824,0.271877824,0.090633472,0.221561088,0.093687782,0.049683264,0.065624435,0
0.374550321,0.285449679,0.089850107,0.257389722,0.1049197,0.062059957,0.074985011,0
0.441234774,0.346558694,0.12,0.44999391,0.212738924,0.10966196,0.128896734,0
0.393525498,0.292050997,0.1,0.289461196,0.136313746,0.062,0.080525498,0
0.415,0.322648435,0.107054695,0.30900234,0.130769523,0.067673443,0.095324218,0
0.615237263,0.450474526,0.150949053,1.194630862,0.698838146,0.212062443,0.252659095,0
0.455,0.341841819,0.135,0.517192304,0.279245394,0.093114303,0.118359152,0
0.367920088,0.272920088,0.083539956,0.220747947,0.0935,0.064180351,0.067168035,0
0.499186638,0.375813362,0.124186638,0.570069354,0.260057371,0.124732026,0.154885258,0
0.415,0.320785212,0.108429576,0.375305987,0.173743661,0.076206691,0.111512678,0
0.433380295,0.333380295,0.1,0.325309853,0.135242956,0.077528177,0.099943647,0
0.359193746,0.265,0.089193746,0.20505656,0.095516247,0.037403127,0.058620938,0
0.365989796,0.297005102,0.093984694,0.269101531,0.117302041,0.059208163,0.079890817,0
0.454397803,0.35,0.131481758,0.494703648,0.223490506,0.095291605,0.140412044,0
0.387047869,0.292952131,0.087047869,0.257186164,0.108734033,0.056066492,0.08172341,0
0.515,0.396025561,0.125,0.565017145,0.246555486,0.12953429,0.168675187,0
0.438647222,0.319529167,0.109058334,0.342352778,0.157723472,0.086188333,0.091535139,0
0.39,0.285313951,0.1,0.28093721,0.127123259,0.061905815,0.077094185,0
0.469542957,0.378180986,0.129542957,0.488000916,0.190598733,0.076548451,0.179542957,0
0.432156923,0.341078461,0.112156923,0.364607846,0.160402,0.084960769,0.106078461,0
0.425432669,0.325432669,0.099567331,0.328677928,0.134899123,0.071850996,0.111124941,0
0.357930097,0.268965049,0.083965049,0.196827961,0.090396505,0.035655922,0.054448932,0
0.506583784,0.401583784,0.145248647,0.773099459,0.351151895,0.157475135,0.183416216,0
0.504674588,0.383441804,0.130325412,0.637046314,0.321681474,0.12915582,0.155525655,0
0.465924364,0.370462182,0.115,0.532752109,0.258411782,0.099941164,0.143231091,0
0.366947141,0.274778856,0.084557713,0.244381337,0.237834952,0.044805286,0.063084142,0
0.607301598,0.482751331,0.177301598,1.264748735,0.572060852,0.280103196,0.349153462,0
0.510614668,0.394385332,0.146229336,0.717104599,0.372788999,0.142262399,0.165086264,0
0.539564211,0.414564211,0.121087158,0.791935789,0.403108716,0.1808688,0.176522947,0
0.435,0.342300975,0.106539805,0.423811454,0.189072624,0.099884078,0.137699025,0
0.385726657,0.297093371,0.120726657,0.599682412,0.311833018,0.111311368,0.15197402,0
0.279441437,0.210558563,0.079441437,0.109281988,0.041837844,0.026779281,0.034555856,0
0.383044841,0.298985053,0.1,0.287420926,0.132428399,0.057217936,0.088376085,0
0.335936643,0.25280993,0.074063357,0.182968322,0.069001371,0.043157021,0.05780993,0
0.347889917,0.235422017,0.080422017,0.17025321,0.073090823,0.045782572,0.049542202,0
0.433239598,0.333239598,0.1,0.325380201,0.13526406,0.077443759,0.100112482,0
0.489691245,0.374691245,0.10938249,0.512530876,0.225567743,0.113598618,0.132814747,0
0.426351712,0.34,0.102703425,0.355014452,0.161553801,0.082946199,0.096973767,0
0.437825354,0.329349291,0.096523937,0.351522252,0.151479433,0.059606205,0.108696898,0
0.471455752,0.357911503,0.106772124,0.426006196,0.168398673,0.095987389,0.124519026,0
0.320127702,0.254957433,0.099914866,0.175546824,0.073021284,0.0415,0.064957433,0
0.371654747,0.288345253,0.09,0.248636868,0.094129716,0.064341677,0.075,0
0.395,0.292609204,0.095,0.318217239,0.137086779,0.078956318,0.083435062,0
0.405,0.300885785,0.12,0.323025637,0.125968529,0.073631717,0.107342646,0
0.614608153,0.452742932,0.152351085,1.204387113,0.696537674,0.215456081,0.258689611,0
0.413273264,0.3,0.111726736,0.319587593,0.125948449,0.07,0.106414919,0
0.477019472,0.343941583,0.119038945,0.508501256,0.240933103,0.103240892,0.142019472,0
0.512134887,0.390351166,0.133567444,0.647245816,0.310467673,0.152924188,0.157743026,0
0.447226591,0.34592447,0.105,0.412979151,0.182588515,0.110281273,0.13407553,0
0.360355482,0.272677741,0.094644518,0.230319934,0.108928904,0.046819934,0.063196678,0
0.314391855,0.235,0.070608145,0.149304073,0.057756742,0.032378371,0.047364887,0
0.436488603,0.343511397,0.110534192,0.414725074,0.218129633,0.0735,0.105106838,0
0.440508708,0.354745646,0.120763062,0.494949129,0.230465856,0.109211502,0.125788498,0
0.415,0.327008873,0.102991127,0.385415084,0.187265527,0.0755,0.104444233,0
0.366532109,0.27,0.086532109,0.192782572,0.078669728,0.039032109,0.061532109,0
0.424576423,0.324576423,0.11,0.335956748,0.173084715,0.046567236,0.100423577,0
0.481789184,0.37,0.127843265,0.633468102,0.357203204,0.112950775,0.149191388,0
0.275,0.2,0.065,0.108002219,0.050616921,0.017902566,0.031731623,0
0.497990139,0.377009861,0.131960554,0.558946349,0.255034515,0.118632543,0.152671402,0
0.457178393,0.352435679,0.137307036,0.433626936,0.162923668,0.098153518,0.121204975,0
0.349192324,0.261615353,0.097423029,0.211403838,0.085353859,0.055757697,0.068323071,0
0.364527986,0.268631996,0.09,0.1855,0.071231203,0.042226399,0.063631996,0
0.601448661,0.46,0.159693701,1.072376614,0.506554614,0.249277307,0.283220189,0
0.400292063,0.271185718,0.094707937,0.290089366,0.133649525,0.062529206,0.081206191,0
0.505604712,0.373534904,0.112930192,0.584455759,0.284595375,0.115655846,0.144923298,0
0.364433001,0.275,0.083866002,0.2227165,0.0980567,0.038237099,0.073979402,0
0.423241234,0.323241234,0.11,0.343700843,0.173351753,0.051507434,0.101758766,0
0.333408843,0.238635372,0.085226529,0.196885645,0.095522653,0.040181769,0.046249727,0
0.33,0.255281736,0.094154791,0.187640868,0.073669042,0.044633743,0.060281736,0
0.409118016,0.306868837,0.1,0.202032477,0.119178667,0.055721631,0.084245892,0
0.469024461,0.369024461,0.11798777,0.524085324,0.230609784,0.121091439,0.145798777,0
0.37,0.27998719,0.09002562,0.218005124,0.099485909,0.054475661,0.061508967,0
0.474427632,0.374713816,0.115,0.521272697,0.234602631,0.117798027,0.145356908,0
0.385701763,0.299140353,0.088280705,0.252601753,0.10486667,0.051280705,0.08343859,0
0.580712948,0.462856474,0.153569422,0.972219504,0.462286584,0.232999063,0.265,0
0.481061428,0.336969286,0.104646191,0.440696929,0.176303071,0.092909214,0.136061428,0
0.370199505,0.279800495,0.095,0.222779307,0.081078564,0.051139653,0.074640891,0
0.336249577,0.250833052,0.09,0.180625127,0.075208432,0.041000169,0.059791737,0
0.514856118,0.390431646,0.154136709,0.711924472,0.368277004,0.137517975,0.155733798,0
0.415868764,0.325,0.099565618,0.384435304,0.167304067,0.08,0.122828091,0
0.225317507,0.165158754,0.051772502,0.048595252,0.01767725,0.008886251,0.018209001,0
0.405,0.278871313,0.09,0.283891086,0.116451475,0.071661394,0.081221783,0
0.585,0.454621141,0.15308076,0.943391331,0.46468943,0.213166509,0.237323042,0
0.397764132,0.292764132,0.092235868,0.300967446,0.155788694,0.063162769,0.080764132,0
0.378688412,0.283688412,0.087458941,0.211672218,0.085991788,0.047639371,0.072737682,0
0.320730189,0.24,0.085,0.170438113,0.06754453,0.04568566,0.049146038,0
0.370727693,0.281455386,0.092816921,0.285845076,0.149044614,0.069509385,0.079572769,0
0.422630858,0.323223143,0.095592286,0.379269971,0.170796143,0.081362257,0.101184571,0
0.38238619,0.3,0.1,0.287670333,0.126204857,0.059340667,0.09,0
0.448624563,0.346208188,0.117583624,0.402654269,0.170691463,0.082620819,0.127704443,0
0.482603523,0.370207045,0.125207045,0.602020705,0.302366966,0.122988102,0.150414091,0
0.545,0.419771342,0.120114329,0.786477134,0.403148628,0.184973323,0.169893293,0
0.377438615,0.287806925,0.08475446,0.1408298,0.072168521,0.043900106,0.05204743,0
0.431070192,0.335,0.119732452,0.396812716,0.198312716,0.085670601,0.103847812,0
0.39,0.3,0.098000095,0.263600138,0.109700038,0.057800057,0.083200038,0
0.523766212,0.406298635,0.117467577,0.783630034,0.412915529,0.163740273,0.184935153,0
0.396278611,0.301879769,0.123120231,0.340368324,0.168432255,0.074439884,0.080812023,0
0.444154114,0.332077057,0.107922943,0.366969003,0.155746234,0.082130649,0.11563818,0
0.46623545,0.359382275,0.110617725,0.498465081,0.268044313,0.085370635,0.122420768,0
0.529216349,0.407891826,0.125540872,0.792841117,0.410097112,0.166583896,0.183794714,0
0.536309981,0.405516634,0.145,0.776261996,0.335974247,0.162900352,0.233966732,0
0.38792032,0.299584064,0.089168128,0.252291155,0.105709722,0.052168128,0.081663744,0
0.360860439,0.27293022,0.094139561,0.230774396,0.108827912,0.047274396,0.063120934,0
0.45,0.335,0.102712617,0.359369509,0.158414953,0.075611448,0.111558645,0
0.3664357,0.28071785,0.09,0.25443071,0.101288387,0.058146065,0.077141075,0
0.49567553,0.395506648,0.14,0.713035304,0.311331117,0.134342885,0.197825997,0
0.422432762,0.326621842,0.108378158,0.324918908,0.126202934,0.075986552,0.101770171,0
0.371281371,0.288718629,0.09,0.247703428,0.092972251,0.06460304,0.075,0
0.523747943,0.40624383,0.12251234,0.773373149,0.418003291,0.157741362,0.182378908,0
0.415,0.320805463,0.109463025,0.372667688,0.174677815,0.075043571,0.10878521,0
0.464155311,0.352770208,0.110844689,0.41910127,0.184570843,0.098277021,0.115976386,0
0.362472037,0.267472037,0.079944073,0.190185684,0.082752796,0.036994407,0.057472037,0
0.372924993,0.287075007,0.09,0.251812483,0.098067478,0.063452505,0.075,0
0.352789141,0.253984488,0.101992244,0.39683815,0.17234062,0.063836742,0.121953806,0
0.46,0.348984862,0.116015138,0.4155,0.183654497,0.096071238,0.11536821,0
0.467677443,0.36,0.109645114,0.560490154,0.281612784,0.1395,0.124819398,0
0.431792656,0.325,0.118396328,0.353216523,0.159962203,0.084801836,0.098046976,0
0.619337204,0.460110466,0.169337204,1.125210452,0.533552896,0.263488953,0.295270925,0
0.376827394,0.286586303,0.093413697,0.243475891,0.08934137,0.066182739,0.075,0
0.329580494,0.251806502,0.093613004,0.179012848,0.074596749,0.0415,0.061806502,0
0.508063626,0.403063626,0.140809123,0.771323649,0.357367228,0.157919088,0.181936374,0
